CD_MUN,NM_MUN,VALOR,ANO,VARIAVEL
1701309,ARAGOMINAS,1349.862833668121,1999,FLUORADOS
1701903,ARAGUACEMA,1527.53397518166,1999,FLUORADOS
1702000,ARAGUACU,1273.174997801013,1999,FLUORADOS
1702109,ARAGUAINA,1285.901474979347,1999,FLUORADOS
1702158,ARAGUANA,1265.834449847967,1999,FLUORADOS
1702208,ARAGUATINS,1308.638845895933,1999,FLUORADOS
1702307,ARAPOEMA,1307.743378970858,1999,FLUORADOS
1702406,ARRAIAS,1675.10003775436,1999,FLUORADOS
1702554,AUGUSTINOPOLIS,1323.366836671935,1999,FLUORADOS
1702703,AURORA DO TOCANTINS,1736.542696603576,1999,FLUORADOS
1702901,AXIXA DO TOCANTINS,1329.909093783692,1999,FLUORADOS
1703008,BABACULANDIA,1335.028362854971,1999,FLUORADOS
1703057,BANDEIRANTES DO TOCANTINS,1250.410919301863,1999,FLUORADOS
1703073,BARRA DO OURO,1338.741296979386,1999,FLUORADOS
1703107,BARROLANDIA,1256.456228199681,1999,FLUORADOS
1703206,BERNARDO SAYAO,1267.041676238702,1999,FLUORADOS
1703305,BOM JESUS DO TOCANTINS,1368.419612360533,1999,FLUORADOS
1703602,BRASILANDIA DO TOCANTINS,1252.302092760329,1999,FLUORADOS
1703701,BREJINHO DE NAZARE,1270.079610264744,1999,FLUORADOS
1703800,BURITI DO TOCANTINS,1276.3909777511,1999,FLUORADOS
1703826,CACHOEIRINHA,1332.188552485503,1999,FLUORADOS
1703842,CAMPOS LINDOS,1426.560688174998,1999,FLUORADOS
1703867,CARIRI DO TOCANTINS,1190.902836281572,1999,FLUORADOS
1703883,CARMOLANDIA,1256.241965361217,1999,FLUORADOS
1703891,CARRASCO BONITO,1311.667878258993,1999,FLUORADOS
1703909,CASEARA,1210.37811838273,1999,FLUORADOS
1704105,CENTENARIO,1478.601791768573,1999,FLUORADOS
1704600,CHAPADA DE AREIA,1203.057993448567,1999,FLUORADOS
1705102,CHAPADA DA NATIVIDADE,1395.219699688309,1999,FLUORADOS
1705508,COLINAS DO TOCANTINS,1251.296131069651,1999,FLUORADOS
1705557,COMBINADO,1693.365444732287,1999,FLUORADOS
1705607,CONCEICAO DO TOCANTINS,2399.35977457928,1999,FLUORADOS
1706001,COUTO MAGALHAES,1246.280554027607,1999,FLUORADOS
1706100,CRISTALANDIA,1389.256038714527,1999,FLUORADOS
1706258,CRIXAS DO TOCANTINS,1234.272672671074,1999,FLUORADOS
1706506,DARCINOPOLIS,1330.537682096547,1999,FLUORADOS
1707009,DIANOPOLIS,1638.290827023107,1999,FLUORADOS
1707108,DIVINOPOLIS DO TOCANTINS,1419.42741244341,1999,FLUORADOS
1707207,DOIS IRMAOS DO TOCANTINS,1207.573836669618,1999,FLUORADOS
1707306,DUERE,1317.430914541749,1999,FLUORADOS
1707405,ESPERANTINA,1255.16095380176,1999,FLUORADOS
1707553,FATIMA,1263.656360163221,1999,FLUORADOS
1707652,FIGUEIROPOLIS,1218.740601633628,1999,FLUORADOS
1707702,FILADELFIA,1353.244630205953,1999,FLUORADOS
1708205,FORMOSO DO ARAGUAIA,1250.759739789015,1999,FLUORADOS
1708254,FORTALEZA DO TABOCAO,1254.618139506599,1999,FLUORADOS
